baseline_trans_multiplier,sus_per_inv,testing_bool,test_sens,test_spec,test_receptiveness,test_turnaround_time,react_vacc_bool,react_vacc_threshold,react_vacc_turnaround_time,ini_vacc_prop,react_vacc_prop,paridx
2.0,3,1,0.8000000000000002,0.8500000000000002,0.1,0,1,5,21,0.8,0.8,15539
2.0,3,1,0.8000000000000002,0.8500000000000002,0.1,0,1,10,7,0.2,0.2,15540
2.0,3,1,0.8000000000000002,0.8500000000000002,0.1,0,1,10,7,0.2,0.8,15541
2.0,3,1,0.8000000000000002,0.8500000000000002,0.1,0,1,10,7,0.8,0.2,15542
2.0,3,1,0.8000000000000002,0.8500000000000002,0.1,0,1,10,7,0.8,0.8,15543
2.0,3,1,0.8000000000000002,0.8500000000000002,0.1,0,1,10,21,0.2,0.2,15544
2.0,3,1,0.8000000000000002,0.8500000000000002,0.1,0,1,10,21,0.2,0.8,15545
2.0,3,1,0.8000000000000002,0.8500000000000002,0.1,0,1,10,21,0.8,0.2,15546
2.0,3,1,0.8000000000000002,0.8500000000000002,0.1,0,1,10,21,0.8,0.8,15547
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,5,7,0.2,0.2,15548
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,5,7,0.2,0.8,15549
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,5,7,0.8,0.2,15550
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,5,7,0.8,0.8,15551
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,5,21,0.2,0.2,15552
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,5,21,0.2,0.8,15553
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,5,21,0.8,0.2,15554
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,5,21,0.8,0.8,15555
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,10,7,0.2,0.2,15556
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,10,7,0.2,0.8,15557
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,10,7,0.8,0.2,15558
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,10,7,0.8,0.8,15559
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,10,21,0.2,0.2,15560
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,10,21,0.2,0.8,15561
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,10,21,0.8,0.2,15562
2.0,3,1,0.8000000000000002,0.8000000000000002,0.1,0,1,10,21,0.8,0.8,15563
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,5,7,0.2,0.2,15564
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,5,7,0.2,0.8,15565
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,5,7,0.8,0.2,15566
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,5,7,0.8,0.8,15567
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,5,21,0.2,0.2,15568
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,5,21,0.2,0.8,15569
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,5,21,0.8,0.2,15570
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,5,21,0.8,0.8,15571
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,10,7,0.2,0.2,15572
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,10,7,0.2,0.8,15573
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,10,7,0.8,0.2,15574
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,10,7,0.8,0.8,15575
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,10,21,0.2,0.2,15576
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,10,21,0.2,0.8,15577
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,10,21,0.8,0.2,15578
2.0,3,1,0.8000000000000002,0.7500000000000001,0.1,0,1,10,21,0.8,0.8,15579
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,5,7,0.2,0.2,15580
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,5,7,0.2,0.8,15581
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,5,7,0.8,0.2,15582
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,5,7,0.8,0.8,15583
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,5,21,0.2,0.2,15584
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,5,21,0.2,0.8,15585
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,5,21,0.8,0.2,15586
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,5,21,0.8,0.8,15587
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,10,7,0.2,0.2,15588
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,10,7,0.2,0.8,15589
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,10,7,0.8,0.2,15590
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,10,7,0.8,0.8,15591
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,10,21,0.2,0.2,15592
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,10,21,0.2,0.8,15593
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,10,21,0.8,0.2,15594
2.0,3,1,0.8000000000000002,0.7000000000000001,0.1,0,1,10,21,0.8,0.8,15595
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,5,7,0.2,0.2,15596
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,5,7,0.2,0.8,15597
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,5,7,0.8,0.2,15598
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,5,7,0.8,0.8,15599
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,5,21,0.2,0.2,15600
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,5,21,0.2,0.8,15601
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,5,21,0.8,0.2,15602
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,5,21,0.8,0.8,15603
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,10,7,0.2,0.2,15604
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,10,7,0.2,0.8,15605
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,10,7,0.8,0.2,15606
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,10,7,0.8,0.8,15607
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,10,21,0.2,0.2,15608
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,10,21,0.2,0.8,15609
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,10,21,0.8,0.2,15610
2.0,3,1,0.8000000000000002,0.65,0.1,0,1,10,21,0.8,0.8,15611
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,5,7,0.2,0.2,15612
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,5,7,0.2,0.8,15613
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,5,7,0.8,0.2,15614
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,5,7,0.8,0.8,15615
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,5,21,0.2,0.2,15616
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,5,21,0.2,0.8,15617
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,5,21,0.8,0.2,15618
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,5,21,0.8,0.8,15619
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,10,7,0.2,0.2,15620
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,10,7,0.2,0.8,15621
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,10,7,0.8,0.2,15622
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,10,7,0.8,0.8,15623
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,10,21,0.2,0.2,15624
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,10,21,0.2,0.8,15625
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,10,21,0.8,0.2,15626
2.0,3,1,0.8000000000000002,0.6,0.1,0,1,10,21,0.8,0.8,15627
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,5,7,0.2,0.2,15628
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,5,7,0.2,0.8,15629
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,5,7,0.8,0.2,15630
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,5,7,0.8,0.8,15631
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,5,21,0.2,0.2,15632
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,5,21,0.2,0.8,15633
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,5,21,0.8,0.2,15634
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,5,21,0.8,0.8,15635
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,10,7,0.2,0.2,15636
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,10,7,0.2,0.8,15637
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,10,7,0.8,0.2,15638
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,10,7,0.8,0.8,15639
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,10,21,0.2,0.2,15640
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,10,21,0.2,0.8,15641
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,10,21,0.8,0.2,15642
2.0,3,1,0.7500000000000001,1.0000000000000004,0.1,0,1,10,21,0.8,0.8,15643
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,5,7,0.2,0.2,15644
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,5,7,0.2,0.8,15645
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,5,7,0.8,0.2,15646
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,5,7,0.8,0.8,15647
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,5,21,0.2,0.2,15648
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,5,21,0.2,0.8,15649
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,5,21,0.8,0.2,15650
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,5,21,0.8,0.8,15651
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,10,7,0.2,0.2,15652
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,10,7,0.2,0.8,15653
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,10,7,0.8,0.2,15654
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,10,7,0.8,0.8,15655
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,10,21,0.2,0.2,15656
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,10,21,0.2,0.8,15657
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,10,21,0.8,0.2,15658
2.0,3,1,0.7500000000000001,0.9500000000000003,0.1,0,1,10,21,0.8,0.8,15659
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,5,7,0.2,0.2,15660
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,5,7,0.2,0.8,15661
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,5,7,0.8,0.2,15662
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,5,7,0.8,0.8,15663
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,5,21,0.2,0.2,15664
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,5,21,0.2,0.8,15665
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,5,21,0.8,0.2,15666
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,5,21,0.8,0.8,15667
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,10,7,0.2,0.2,15668
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,10,7,0.2,0.8,15669
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,10,7,0.8,0.2,15670
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,10,7,0.8,0.8,15671
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,10,21,0.2,0.2,15672
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,10,21,0.2,0.8,15673
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,10,21,0.8,0.2,15674
2.0,3,1,0.7500000000000001,0.9000000000000002,0.1,0,1,10,21,0.8,0.8,15675
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,5,7,0.2,0.2,15676
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,5,7,0.2,0.8,15677
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,5,7,0.8,0.2,15678
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,5,7,0.8,0.8,15679
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,5,21,0.2,0.2,15680
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,5,21,0.2,0.8,15681
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,5,21,0.8,0.2,15682
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,5,21,0.8,0.8,15683
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,10,7,0.2,0.2,15684
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,10,7,0.2,0.8,15685
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,10,7,0.8,0.2,15686
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,10,7,0.8,0.8,15687
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,10,21,0.2,0.2,15688
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,10,21,0.2,0.8,15689
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,10,21,0.8,0.2,15690
2.0,3,1,0.7500000000000001,0.8500000000000002,0.1,0,1,10,21,0.8,0.8,15691
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,5,7,0.2,0.2,15692
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,5,7,0.2,0.8,15693
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,5,7,0.8,0.2,15694
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,5,7,0.8,0.8,15695
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,5,21,0.2,0.2,15696
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,5,21,0.2,0.8,15697
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,5,21,0.8,0.2,15698
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,5,21,0.8,0.8,15699
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,10,7,0.2,0.2,15700
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,10,7,0.2,0.8,15701
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,10,7,0.8,0.2,15702
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,10,7,0.8,0.8,15703
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,10,21,0.2,0.2,15704
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,10,21,0.2,0.8,15705
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,10,21,0.8,0.2,15706
2.0,3,1,0.7500000000000001,0.8000000000000002,0.1,0,1,10,21,0.8,0.8,15707
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,5,7,0.2,0.2,15708
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,5,7,0.2,0.8,15709
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,5,7,0.8,0.2,15710
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,5,7,0.8,0.8,15711
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,5,21,0.2,0.2,15712
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,5,21,0.2,0.8,15713
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,5,21,0.8,0.2,15714
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,5,21,0.8,0.8,15715
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,10,7,0.2,0.2,15716
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,10,7,0.2,0.8,15717
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,10,7,0.8,0.2,15718
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,10,7,0.8,0.8,15719
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,10,21,0.2,0.2,15720
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,10,21,0.2,0.8,15721
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,10,21,0.8,0.2,15722
2.0,3,1,0.7500000000000001,0.7500000000000001,0.1,0,1,10,21,0.8,0.8,15723
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,5,7,0.2,0.2,15724
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,5,7,0.2,0.8,15725
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,5,7,0.8,0.2,15726
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,5,7,0.8,0.8,15727
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,5,21,0.2,0.2,15728
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,5,21,0.2,0.8,15729
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,5,21,0.8,0.2,15730
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,5,21,0.8,0.8,15731
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,10,7,0.2,0.2,15732
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,10,7,0.2,0.8,15733
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,10,7,0.8,0.2,15734
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,10,7,0.8,0.8,15735
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,10,21,0.2,0.2,15736
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,10,21,0.2,0.8,15737
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,10,21,0.8,0.2,15738
2.0,3,1,0.7500000000000001,0.7000000000000001,0.1,0,1,10,21,0.8,0.8,15739
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,5,7,0.2,0.2,15740
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,5,7,0.2,0.8,15741
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,5,7,0.8,0.2,15742
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,5,7,0.8,0.8,15743
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,5,21,0.2,0.2,15744
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,5,21,0.2,0.8,15745
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,5,21,0.8,0.2,15746
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,5,21,0.8,0.8,15747
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,10,7,0.2,0.2,15748
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,10,7,0.2,0.8,15749
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,10,7,0.8,0.2,15750
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,10,7,0.8,0.8,15751
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,10,21,0.2,0.2,15752
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,10,21,0.2,0.8,15753
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,10,21,0.8,0.2,15754
2.0,3,1,0.7500000000000001,0.65,0.1,0,1,10,21,0.8,0.8,15755
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,5,7,0.2,0.2,15756
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,5,7,0.2,0.8,15757
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,5,7,0.8,0.2,15758
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,5,7,0.8,0.8,15759
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,5,21,0.2,0.2,15760
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,5,21,0.2,0.8,15761
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,5,21,0.8,0.2,15762
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,5,21,0.8,0.8,15763
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,10,7,0.2,0.2,15764
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,10,7,0.2,0.8,15765
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,10,7,0.8,0.2,15766
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,10,7,0.8,0.8,15767
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,10,21,0.2,0.2,15768
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,10,21,0.2,0.8,15769
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,10,21,0.8,0.2,15770
2.0,3,1,0.7500000000000001,0.6,0.1,0,1,10,21,0.8,0.8,15771
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,5,7,0.2,0.2,15772
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,5,7,0.2,0.8,15773
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,5,7,0.8,0.2,15774
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,5,7,0.8,0.8,15775
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,5,21,0.2,0.2,15776
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,5,21,0.2,0.8,15777
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,5,21,0.8,0.2,15778
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,5,21,0.8,0.8,15779
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,10,7,0.2,0.2,15780
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,10,7,0.2,0.8,15781
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,10,7,0.8,0.2,15782
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,10,7,0.8,0.8,15783
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,10,21,0.2,0.2,15784
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,10,21,0.2,0.8,15785
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,10,21,0.8,0.2,15786
2.0,3,1,0.7000000000000001,1.0000000000000004,0.1,0,1,10,21,0.8,0.8,15787
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,5,7,0.2,0.2,15788
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,5,7,0.2,0.8,15789
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,5,7,0.8,0.2,15790
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,5,7,0.8,0.8,15791
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,5,21,0.2,0.2,15792
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,5,21,0.2,0.8,15793
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,5,21,0.8,0.2,15794
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,5,21,0.8,0.8,15795
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,10,7,0.2,0.2,15796
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,10,7,0.2,0.8,15797
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,10,7,0.8,0.2,15798
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,10,7,0.8,0.8,15799
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,10,21,0.2,0.2,15800
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,10,21,0.2,0.8,15801
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,10,21,0.8,0.2,15802
2.0,3,1,0.7000000000000001,0.9500000000000003,0.1,0,1,10,21,0.8,0.8,15803
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,5,7,0.2,0.2,15804
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,5,7,0.2,0.8,15805
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,5,7,0.8,0.2,15806
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,5,7,0.8,0.8,15807
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,5,21,0.2,0.2,15808
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,5,21,0.2,0.8,15809
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,5,21,0.8,0.2,15810
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,5,21,0.8,0.8,15811
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,10,7,0.2,0.2,15812
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,10,7,0.2,0.8,15813
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,10,7,0.8,0.2,15814
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,10,7,0.8,0.8,15815
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,10,21,0.2,0.2,15816
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,10,21,0.2,0.8,15817
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,10,21,0.8,0.2,15818
2.0,3,1,0.7000000000000001,0.9000000000000002,0.1,0,1,10,21,0.8,0.8,15819
2.0,3,1,0.7000000000000001,0.8500000000000002,0.1,0,1,5,7,0.2,0.2,15820
2.0,3,1,0.7000000000000001,0.8500000000000002,0.1,0,1,5,7,0.2,0.8,15821
2.0,3,1,0.7000000000000001,0.8500000000000002,0.1,0,1,5,7,0.8,0.2,15822
2.0,3,1,0.7000000000000001,0.8500000000000002,0.1,0,1,5,7,0.8,0.8,15823
2.0,3,1,0.7000000000000001,0.8500000000000002,0.1,0,1,5,21,0.2,0.2,15824
2.0,3,1,0.7000000000000001,0.8500000000000002,0.1,0,1,5,21,0.2,0.8,15825
2.0,3,1,0.7000000000000001,0.8500000000000002,0.1,0,1,5,21,0.8,0.2,15826
2.0,3,1,0.7000000000000001,0.8500000000000002,0.1,0,1,5,21,0.8,0.8,15827
2.0,3,1,0.7000000000000001,0.8500000000000002,0.1,0,1,10,7,0.2,0.2,15828
